"","CABSLEEPER","WEIGHTAVG","WEIGHTEMPTY","TAB_TRUCKS","TAB_MILES"
"23536","Sleeper",78000,31000,48.1654,23264
"23537","Sleeper",24000,22000,48.1654,963
"23538","Sleeper",96000,33280,48.1654,4872661
"23539","Sleeper",90000,NA,48.1654,5779858
"23540","Sleeper",80000,34000,48.1654,3371584
"23541","Sleeper",65000,31000,48.1654,2408274
"23543","Day",44000,23000,48.1654,546341
"23544","Sleeper",78000,28000,48.1654,818813
"23545","Sleeper",75000,34800,48.1654,2215612
"23547","Sleeper",80000,33000,48.1654,96331
"23548","Sleeper",80000,NA,48.1654,4616758
"23549","Sleeper",76000,30000,48.1654,5779858
"23550","Day",80000,NA,48.1654,1259720
"23551","Day",75000,NA,48.1654,1228220
"23552","Sleeper",80000,NA,48.1654,3186628
"23553","Sleeper",70000,NA,48.1654,89443
"23555","Sleeper",79300,31220,48.1654,7321153
"23556","Sleeper",80000,60000,48.1654,481655
"23557","Day",78000,34000,48.1654,832926
"23558","Day",95000,32000,48.1654,14450
"23561","Sleeper",80000,33000,48.1654,2346189
"23562","Sleeper",80000,NA,48.1654,195552
"23563","Unknown",79000,33800,48.1654,3171890
"23564","Day",79600,28300,48.1654,3381217
"23566","Sleeper",79000,35000,48.1654,6730211
"23567","Day",90000,24000,48.1654,4068008
"23568","Sleeper",80000,NA,48.1654,4616758
"23570","Day",80000,32000,48.1654,193336
"23571","Day",72000,35000,48.1654,433489
"23573","Sleeper",79900,26500,48.1654,511903
"23574","Sleeper",105500,39100,48.1654,1960046
"23575","Day",105000,34160,48.1654,7033123
"23577","Day",80000,32000,48.1654,75379
"23578","Sleeper",78000,26000,48.1654,144496
"23579","Day",52000,NA,48.1654,0
"23581","Day",80000,39800,48.1654,2017700
"23582","Sleeper",105000,38000,48.1654,4069983
"23584","Day",74780,32780,48.1654,734042
"23585","Day",70020,26960,48.1654,331234
"23586","Sleeper",79000,34000,48.1654,4726334
"23587","Sleeper",80000,26000,48.1654,8932914
"23588","Day",30000,20000,48.1654,19266
"23589","Day",44000,32000,48.1654,192662
"23590","Day",36000,NA,48.1654,1926619
"23591","Day",52000,22000,48.1654,144496
"23592","Sleeper",104000,37000,48.1654,3371584
"23595","Day",80000,28500,48.1654,267993
"23596","Unknown",74000,35500,48.1654,3075221
"23597","Sleeper",80000,NA,48.1654,4616758
"23598","Sleeper",80000,29000,48.1654,356425
"23600","Day",87000,NA,48.1654,760003
"23601","Day",80000,NA,48.1654,1102990
"23602","Sleeper",89000,34000,48.1654,149313
"23603","Sleeper",80000,31000,48.1654,144496
"23604","Sleeper",105000,40000,48.1654,134863
"23605","Sleeper",80000,60000,48.1654,481655
"23606","Day",80000,29000,48.1654,645417
"23607","Sleeper",79000,32000,48.1654,907727
"23608","Sleeper",65000,34500,48.1654,4786107
"23609","Day",79000,26500,48.1654,1709875
"23611","Sleeper",70000,28000,48.1654,96331
"23612","Sleeper",58500,31540,48.1654,3371584
"23613","Day",90000,34000,48.1654,1636374
"23614","Day",105000,34240,48.1654,1885486
"23615","Sleeper",70000,25000,48.1654,288993
"23617","Sleeper",90000,NA,48.1654,1261358
"23618","Day",98500,31000,48.1654,8271554
"23619","Sleeper",80000,NA,48.1654,3952700
"23620","Day",79500,34500,48.1654,53801
"23621","Day",80000,30000,48.1654,122677
"23623","Day",52000,NA,48.1654,0
"23632","Day",80000,NA,48.1654,2161474
"23634","Sleeper",80000,NA,48.1654,5274939
"23635","Day",69200,31200,48.1654,538635
"23636","Day",80000,37300,48.1654,1591050
"23637","Sleeper",78500,32500,48.1654,7814560
"23638","Sleeper",78000,30500,48.1654,771900
"23641","Day",80000,31000,48.1654,337158
"23642","Sleeper",60000,31500,48.1654,4114681
"23643","Sleeper",89500,34000,48.1654,2889929
"23644","Sleeper",78000,28000,48.1654,288993
"23645","Sleeper",50000,28500,48.1654,5389765
"23646","Sleeper",80000,35000,48.1654,4830950
"23647","Sleeper",105000,33000,48.1654,6743167
"23648","Sleeper",68000,18500,48.1654,240827
"23650","Day",105500,38200,48.1654,375257
"23651","Sleeper",76000,32000,48.1654,1444964
"23652","Sleeper",74000,30000,48.1654,1717292
"23654","Day",80000,23500,48.1654,899394
"23655","Day",68000,30000,48.1654,288993
"23656","Sleeper",79000,35000,48.1654,8522641
"23657","Sleeper",25000,NA,48.1654,0
"23658","Day",96000,33000,48.1654,5241946
"23659","Day",90000,40000,48.1654,577986
"23660","Day",90000,28900,48.1654,2333618
"23661","Sleeper",80000,32550,48.1654,798006
"23662","Sleeper",80000,31285,48.1654,361241
"23664","Sleeper",80000,28900,48.1654,5659444
"23665","Day",96000,32000,48.1654,1685792
"23667","Day",57500,25000,48.1654,240827
"23668","Unknown",80000,NA,48.1654,3186628
"23670","Day",78000,30500,48.1654,1100051
"23671","Sleeper",80000,NA,48.1654,4616758
"23672","Unknown",106000,NA,48.1654,921068
"23673","Day",80000,NA,48.1654,2683395
"23674","Day",80000,NA,48.1654,9633
"23675","Sleeper",80000,NA,48.1654,1248305
"23676","Sleeper",54000,21570,48.1654,48165
"23677","Sleeper",48600,33600,48.1654,3186628
"23678","Sleeper",79560,31420,48.1654,7766684
"23679","Sleeper",79800,31200,48.1654,1138198
"23680","Sleeper",78000,26000,48.1654,4434644
"23682","Day",60000,NA,48.1654,1112815
"23683","Sleeper",80000,28500,48.1654,6294169
"23685","Sleeper",79100,29760,48.1654,1685792
"23687","Unknown",78000,29500,48.1654,2413476
"23689","Day",80000,26000,48.1654,2470841
"23690","Day",140000,43000,48.1654,595085
"23691","Day",90000,24000,48.1654,4690740
"23692","Day",68000,30000,48.1654,385324
"23693","Sleeper",79000,30700,48.1654,5946462
"23694","Sleeper",80000,NA,48.1654,3952700
"23695","Day",88000,32300,48.1654,3885991
"23696","Sleeper",80000,NA,48.1654,401074
"23697","Day",70000,24000,48.1654,67432
"23698","Sleeper",80000,40000,48.1654,2748130
"23699","Day",78000,27500,48.1654,988356
"23700","Sleeper",89500,34500,48.1654,1730200
"23701","Day",40000,27720,48.1654,1698748
"23702","Sleeper",105500,32000,48.1654,3949569
"23705","Sleeper",102000,36000,48.1654,3137018
"23706","Day",35000,28000,48.1654,1097884
"23707","Day",90000,34000,48.1654,1049140
"23708","Day",80000,25500,48.1654,1926619
"23711","Day",76500,27500,48.1654,1391453
"23712","Day",80000,30000,48.1654,1358652
"23713","Unknown",90000,40000,48.1654,1878454
"23714","Day",124675,62890,48.1654,3677049
"23715","Day",79800,32760,48.1654,1427625
"23716","Sleeper",80000,26000,48.1654,7032160
"23720","Sleeper",80000,30000,48.1654,5698940
"23721","Sleeper",80000,29500,48.1654,367262
"23723","Day",88000,28000,48.1654,1444964
"23725","Sleeper",80000,NA,48.1654,4616758
"23726","Sleeper",80000,30500,48.1654,7517813
"23728","Sleeper",80000,30000,48.1654,337158
"23729","Sleeper",44000,18000,48.1654,205185
"23730","Day",60000,60000,48.1654,43349
"23731","Day",80000,30000,48.1654,146568
"23732","Sleeper",79000,30000,48.1654,2263778
"23733","Sleeper",80000,35000,48.1654,2692739
"23735","Day",105500,37500,48.1654,3371584
"23736","Day",50000,NA,48.1654,14450
"23737","Day",85000,28000,48.1654,2213156
"23738","Day",80000,33760,48.1654,1255096
"23739","Sleeper",80000,32990,48.1654,1444964
"23741","Sleeper",70000,NA,48.1654,1176683
"23742","Day",79000,35500,48.1654,1583007
"23743","Sleeper",80000,NA,48.1654,3952700
"23744","Sleeper",78000,31000,48.1654,96331
"23745","Sleeper",106000,NA,48.1654,164292
"23746","Sleeper",96000,17460,48.1654,1372716
"23748","Sleeper",80000,NA,48.1654,3353473
"23749","Sleeper",80000,30000,48.1654,60689
"23752","Sleeper",52000,NA,48.1654,0
"23753","Day",79000,35500,48.1654,1766662
"23754","Day",72000,28000,48.1654,3937962
"23755","Sleeper",80000,NA,48.1654,5274939
"23756","Sleeper",76480,34490,48.1654,1137572
"23759","Sleeper",103000,31000,48.1654,1059930
"23760","Sleeper",78500,32500,48.1654,5443229
"23761","Day",105500,35000,48.1654,963310
"23763","Sleeper",77000,30000,48.1654,1424109
"23765","Sleeper",52000,NA,48.1654,0
"23766","Day",80000,31500,48.1654,1234433
"23768","Sleeper",80000,35000,48.1654,5210590
"23769","Day",80000,NA,48.1654,1085361
"23770","Sleeper",76000,28000,48.1654,120414
"23772","Day",75000,NA,48.1654,346791
"23773","Day",80000,29320,48.1654,117765
"23774","Day",104000,36700,48.1654,7740096
"23775","Day",90000,40000,48.1654,1878454
"23776","Sleeper",135000,47000,48.1654,4334893
"23777","Unknown",46000,NA,48.1654,2061338
"23778","Sleeper",80000,30000,48.1654,3853238
"23781","Sleeper",78000,31500,48.1654,2161041
"23782","Sleeper",80000,30000,48.1654,5575154
"23783","Day",105500,30760,48.1654,974532
"23784","Sleeper",105000,32000,48.1654,4816548
"23786","Sleeper",80000,35500,48.1654,4810431
"23787","Day",80000,NA,48.1654,590701
"23788","Day",32000,18000,48.1654,1111948
"23790","Day",80000,NA,48.1654,528616
"23791","Sleeper",80000,NA,48.1654,1210061
"23792","Day",79000,27400,48.1654,734331
"23793","Sleeper",80000,30020,48.1654,3671462
"23794","Sleeper",80000,29180,48.1654,361241
"23795","Sleeper",79000,31000,48.1654,1685792
"23797","Day",44000,33000,48.1654,1180054
"23798","Day",80000,30500,48.1654,879694
"23799","Day",79500,26500,48.1654,385324
"23800","Sleeper",80000,35000,48.1654,6751404
"23801","Sleeper",80000,29000,48.1654,1685792
"23802","Day",121900,42100,48.1654,208942
"23803","Day",105500,37560,48.1654,3500667
"23804","Day",80000,36000,48.1654,143629
"23805","Sleeper",52000,NA,48.1654,0
"23806","Day",52000,NA,48.1654,0
"23807","Day",80000,27500,48.1654,1318964
"23808","Day",100000,34000,48.1654,24083
"23809","Day",80000,27250,48.1654,193914
"23810","Sleeper",80000,NA,48.1654,4616758
"23811","Day",45000,NA,48.1654,433489
"23812","Sleeper",80000,30000,48.1654,5228267
"23813","Sleeper",80000,NA,48.1654,2859151
"23815","Day",80000,NA,48.1654,96331
"23822","Day",85000,25100,48.1654,56305
"23823","Day",40000,26740,48.1654,902477
"23824","Day",80000,34000,48.1654,2311943
"23825","Day",88000,30300,48.1654,1989764
"23826","Sleeper",80000,36000,48.1654,146182
"23828","Day",106000,NA,48.1654,1998819
"23830","Sleeper",80000,29604,48.1654,301468
"23831","Day",93000,50000,48.1654,2333329
"23832","Day",90000,40000,48.1654,226378
"23833","Day",94000,33400,48.1654,1224848
"23834","Sleeper",80000,26000,48.1654,7224822
"23836","Day",52000,32000,48.1654,1523233
"23837","Day",65000,35500,48.1654,902332
"23838","Day",60000,31000,48.1654,1391597
"23839","Sleeper",80000,30000,48.1654,5508927
"23840","Sleeper",79500,34000,48.1654,4985561
"23841","Day",88000,29000,48.1654,2473586
"23842","Day",80000,28000,48.1654,1210061
"23843","Sleeper",80000,NA,48.1654,4616758
"23844","Day",80000,33320,48.1654,948137
"23845","Day",75000,25000,48.1654,14450
"23846","Day",80000,28000,48.1654,311342
"23849","Day",80000,30000,48.1654,277626
"23850","Sleeper",90000,34500,48.1654,1395306
"23852","Sleeper",52000,NA,48.1654,0
"23853","Day",78000,34320,48.1654,1274507
"23854","Day",80000,30500,48.1654,1357014
"23855","Sleeper",78000,30000,48.1654,21578
"23856","Sleeper",80000,33500,48.1654,7754642
"23857","Sleeper",52000,NA,48.1654,0
"23858","Unknown",78000,30860,48.1654,4642189
"23859","Sleeper",60000,29000,48.1654,72248
"23860","Sleeper",80000,29000,48.1654,6473055
"23861","Day",52000,NA,48.1654,0
"23862","Day",98000,31000,48.1654,6102374
"23863","Sleeper",80000,NA,48.1654,3952700
"23864","Day",80000,27500,48.1654,2318445
"23867","Sleeper",60000,NA,48.1654,144496
"23868","Sleeper",95800,37120,48.1654,785097
"23870","Day",80000,32000,48.1654,712705
"23871","Sleeper",80000,NA,48.1654,1926619
"23872","Day",80000,NA,48.1654,385324
"23873","Day",96200,34600,48.1654,2069334
"23874","Sleeper",75000,NA,48.1654,350308
"23876","Sleeper",56000,NA,48.1654,77065
"23877","Day",80000,40000,48.1654,144496
"23878","Day",80000,32500,48.1654,1313521
"23879","Day",80000,27400,48.1654,2033065
"23882","Sleeper",78500,32500,48.1654,5080013
"23883","Day",90000,36500,48.1654,4019650
"23884","Unknown",100000,40000,48.1654,824545
"23885","Day",125000,49000,48.1654,2408274
"23886","Day",70000,39500,48.1654,128457
"23887","Day",80000,35300,48.1654,10644571
"23889","Sleeper",106000,NA,48.1654,403338
"23890","Day",80000,30000,48.1654,148542
"23891","Sleeper",60000,18000,48.1654,703987
"23892","Day",80000,27500,48.1654,208460
"23895","Day",86000,43000,48.1654,1926619
"23897","Sleeper",80000,NA,48.1654,4616758
"23900","Sleeper",65000,31000,48.1654,3853238
"23901","Day",96000,31100,48.1654,5259333
"23902","Sleeper",80000,18460,48.1654,4756341
"23903","Day",70000,17500,48.1654,288993
"23904","Sleeper",90000,29000,48.1654,5227929
"23905","Sleeper",75000,35000,48.1654,21963
"23906","Sleeper",75000,NA,48.1654,307007
"23907","Sleeper",80000,NA,48.1654,2473586
"23908","Sleeper",105500,34500,48.1654,4735100
"23909","Sleeper",80000,31000,48.1654,6068851
"23910","Sleeper",80000,30000,48.1654,218864
"23911","Sleeper",79000,30000,48.1654,361241
"23912","Sleeper",80000,33000,48.1654,671234
"23913","Sleeper",106000,38500,48.1654,3130756
"23916","Day",98000,33000,48.1654,3486073
"23917","Day",80000,28100,48.1654,301034
"23918","Sleeper",89000,34000,48.1654,314039
"23919","Sleeper",80000,32200,48.1654,5361155
"23920","Sleeper",80000,32400,48.1654,8840678
"23921","Day",67000,17000,48.1654,207112
"23923","Day",28000,NA,48.1654,1622599
"23924","Day",44000,33000,48.1654,1008681
"23925","Day",80000,28000,48.1654,342119
"23926","Day",68000,45000,48.1654,2042891
"23927","Sleeper",80000,35000,48.1654,11018913
"23928","Day",102000,34000,48.1654,4816548
"23929","Day",80000,28000,48.1654,287307
"23930","Day",65000,40000,48.1654,19266
"23932","Day",89000,42000,48.1654,241261
"23933","Sleeper",90000,34500,48.1654,963310
"23936","Unknown",52000,NA,48.1654,0
"23938","Day",80000,NA,48.1654,1461967
"23939","Day",50000,NA,48.1654,96331
"23940","Day",80000,31600,48.1654,917601
"23943","Sleeper",80000,42000,48.1654,4379639
"23946","Sleeper",79500,34000,48.1654,7176030
"23949","Sleeper",79000,33230,48.1654,6437509
"23950","Day",65000,35000,48.1654,279360
"23951","Sleeper",92000,35000,48.1654,481655
"23953","Sleeper",79000,35000,48.1654,5611856
"23954","Unknown",46000,NA,48.1654,91514
"23955","Day",104000,32700,48.1654,5341070
"23956","Sleeper",103000,35500,48.1654,580683
"23957","Day",94000,32600,48.1654,1864004
"23958","Sleeper",80000,30000,48.1654,907534
"23959","Day",75000,36000,48.1654,171999
"23960","Sleeper",75000,NA,48.1654,307007
"23961","Sleeper",64000,32000,48.1654,1444964
"23962","Day",88000,28000,48.1654,1880043
"23963","Sleeper",80000,NA,48.1654,4616758
"23964","Sleeper",80000,34000,48.1654,5890735
"23965","Day",40000,22100,48.1654,664202
"23966","Sleeper",79000,31500,48.1654,5077942
"23967","Day",98000,34500,48.1654,3555046
"23968","Day",78000,29800,48.1654,745024
"23969","Day",80000,40000,48.1654,239912
"23970","Day",78000,28900,48.1654,316062
"23971","Sleeper",105000,40000,48.1654,5951327
"23972","Day",60000,24000,48.1654,1651113
"23973","Sleeper",66000,28000,48.1654,433489
"23974","Sleeper",90000,37500,48.1654,240827
"23975","Sleeper",80000,31500,48.1654,5293434
"23976","Sleeper",80000,NA,48.1654,481655
"23977","Unknown",78000,28780,48.1654,4103025
"23978","Day",89500,34000,48.1654,1820270
"23981","Day",78000,35500,48.1654,1815261
"23982","Day",97000,32000,48.1654,4753499
"23983","Sleeper",80000,NA,48.1654,4616758
"23984","Day",80000,27700,48.1654,1441400
"23986","Sleeper",100750,37120,48.1654,730333
"23987","Day",96000,35000,48.1654,1091382
"25024","Sleeper",77000,34200,148.205,17936370
"25025","Day",72000,36000,148.205,148205
"25027","Sleeper",76286,18986,148.205,7725485
"25028","Sleeper",42500,32880,148.205,19529129
"25031","Sleeper",80000,32500,148.205,19144685
"25032","Day",78000,42930,148.205,12279086
"25033","Sleeper",78500,17500,148.205,13645537
"25037","Day",68000,37840,148.205,2982330
"25038","Unknown",77000,26100,148.205,10094543
"25041","Sleeper",70000,31000,148.205,3790641
"25042","Sleeper",79280,33300,148.205,3205824
"25044","Sleeper",58000,NA,148.205,5928203
"25048","Day",73000,21000,148.205,1824997
"25049","Sleeper",79300,34300,148.205,14524096
"25051","Day",80000,25000,148.205,19061839
"25052","Day",45000,20000,148.205,11140278
"25054","Sleeper",61857,17556,148.205,6913470
"25055","Day",40000,20000,148.205,7457531
"25056","Sleeper",79000,36000,148.205,14820506
"25058","Unknown",33000,NA,148.205,15129217
"25059","Day",71000,36000,148.205,2115627
"25061","Day",80000,34000,148.205,7449972
"25063","Sleeper",73842,NA,148.205,11933472
"25064","Sleeper",42500,32880,148.205,19565736
"25065","Unknown",75000,NA,148.205,7570907
"25066","Day",80000,27500,148.205,592820
"25068","Day",78000,42930,148.205,11344357
"25069","Sleeper",78500,19200,148.205,25787681
"25075","Sleeper",75000,NA,148.205,18081018
"25078","Sleeper",70000,31000,148.205,12207355
"25079","Day",42500,NA,148.205,142277
"25082","Unknown",80000,NA,148.205,9905137
"25084","Day",78000,42930,148.205,462696
"25089","Unknown",77000,NA,148.205,14835327
"25090","Day",73280,29500,148.205,4742562
"25092","Sleeper",68000,17556,148.205,11858184
"25093","Sleeper",75000,29000,148.205,15362789
"25094","Sleeper",68000,31000,148.205,248836
"25095","Sleeper",80000,27000,148.205,11097447
"25098","Day",71500,25400,148.205,4617181
"25102","Sleeper",74856,17556,148.205,13751059
"25114","Sleeper",76286,18986,148.205,7807295
"25115","Sleeper",42500,32880,148.205,20265412
"25117","Unknown",80000,18000,148.205,16130194
"25118","Day",78000,42930,148.205,6716950
"25124","Sleeper",78000,31000,148.205,13331638
"25125","Unknown",77000,26100,148.205,10094543
"25126","Day",73000,31000,148.205,1029136
"25129","Sleeper",68000,17556,148.205,8578257
"25131","Day",70000,28051,148.205,16881446
"25137","Sleeper",80000,29000,148.205,15018360
"25139","Sleeper",75110,17810,148.205,16993193
"25140","Day",79000,29000,148.205,12474124
"25142","Day",55000,30000,148.205,11002151
"25143","Day",60000,33000,148.205,1482051
"25148","Sleeper",76080,18780,148.205,16295740
"25149","Sleeper",42500,32880,148.205,15679799
"25152","Sleeper",80000,26200,148.205,11722131
"25153","Day",78000,42930,148.205,10013179
"25154","Day",79500,36000,148.205,15065341
"25158","Sleeper",71374,36374,148.205,21175539
"25161","Sleeper",70000,31000,148.205,6667449
"25162","Sleeper",79000,31000,148.205,11126495
"25163","Day",73200,29500,148.205,6275002
"25167","Day",80000,32000,148.205,14169145
"25170","Unknown",77000,NA,148.205,14835327
"25171","Day",45000,21000,148.205,6321835
"25172","Sleeper",79500,27500,148.205,18727488
"25174","Sleeper",67000,17556,148.205,15493209
"25180","Day",64000,29000,148.205,741025
"25182","Day",80000,30000,148.205,22230759
"25186","Sleeper",75410,17810,148.205,12454561
"25190","Day",70000,38000,148.205,3178999
"25194","Unknown",80000,NA,148.205,21581621
"25196","Sleeper",72110,17810,148.205,16845580
"25199","Unknown",80000,17600,148.205,11903534
"25201","Day",78000,42930,148.205,11977192
"25204","Sleeper",45000,28000,148.205,1173043
"25206","Sleeper",73000,35500,148.205,16302557
"25208","Unknown",77000,25500,148.205,9266373
"25211","Sleeper",75636,17556,148.205,10387989
"25213","Day",70000,28051,148.205,18859094
"25214","Sleeper",78000,NA,148.205,14717504
"25220","Day",80000,25000,148.205,9488829
"25221","Sleeper",80000,30000,148.205,10374354
"25223","Sleeper",75156,17556,148.205,13825754
"25224","Sleeper",76000,32000,148.205,19266658
"25227","Day",61000,28000,148.205,5148940
"25228","Day",75000,31000,148.205,5187177
"25230","Sleeper",80000,31100,148.205,9628438
"25232","Sleeper",76080,18780,148.205,6798314
"25233","Sleeper",42500,32880,148.205,19061839
"25234","Sleeper",65450,17450,148.205,8892304
"25236","Sleeper",72000,29000,148.205,1572900
"25238","Day",75000,42930,148.205,7092650
"25239","Sleeper",78500,19200,148.205,14500532
"25246","Sleeper",70000,31000,148.205,15317141
"25247","Sleeper",76000,26000,148.205,7912965
"25249","Unknown",60000,25000,148.205,255061
"25253","Day",80000,28500,148.205,19360027
"25256","Sleeper",80000,29000,148.205,23600174
